user_id,sentence_id,brontekst,tokens,preconditions,number of preconditions,"ambiguious (1 = true, 0  false)",srl_tags,annotation_round,comments,timestamps,is_test_sentence,law,new_srl_tags
annotator_14,158-Wet_inrichting_landelijk_gebied,De beschikking tot verlening van het investeringsbudget landelijk gebied en de verplichtingen tussen het Rijk en de onderscheiden provincies die voortvloeien uit de ILG - bestuursovereenkomst en uit de verlening van het investeringsbudget landelijk gebied vervallen . ,"['De', 'beschikking', 'tot', 'verlening', 'van', 'het', 'investeringsbudget', 'landelijk', 'gebied', 'en', 'de', 'verplichtingen', 'tussen', 'het', 'Rijk', 'en', 'de', 'onderscheiden', 'provincies', 'die', 'voortvloeien', 'uit', 'de', 'ILG', '-', 'bestuursovereenkomst', 'en', 'uit', 'de', 'verlening', 'van', 'het', 'investeringsbudget', 'landelijk', 'gebied', 'vervallen', '.']",[],0.0,0.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_inrichting_landelijk_gebied,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', '.']"
annotator_3,576-Wet_rechterlijke_organisatie,Bij of krachtens algemene maatregel van bestuur worden nadere regels gesteld omtrent de uitoefening van rechtspositionele bevoegdheden ten aanzien van een niet - rechterlijk lid door de Raad uitgezonderd het niet - rechterlijk lid . Ambtenarenwet 2017,"['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'worden', 'nadere', 'regels', 'gesteld', 'omtrent', 'de', 'uitoefening', 'van', 'rechtspositionele', 'bevoegdheden', 'ten', 'aanzien', 'van', 'een', 'niet', '-', 'rechterlijk', 'lid', 'door', 'de', 'Raad', 'uitgezonderd', 'het', 'niet', '-', 'rechterlijk', 'lid', '.', 'Ambtenarenwet', '2017']","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.', 'O', 'O']",DS,Moet dit ook bij het object?,NOT_AVAILABLE_THIS_ROUND,False,Wet_rechterlijke_organisatie,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.', 'O', 'O']"
annotator_14,135-Wet_bodembescherming,Bij de maatregel kan tevens worden bepaald dat de bevoegdheid tot afwijken slechts geldt in daarbij aangegeven categorien van gevallen . de ,"['Bij', 'de', 'maatregel', 'kan', 'tevens', 'worden', 'bepaald', 'dat', 'de', 'bevoegdheid', 'tot', 'afwijken', 'slechts', 'geldt', 'in', 'daarbij', 'aangegeven', 'categorien', 'van', 'gevallen', '.', 'de']","['Bij', 'de', 'maatregel']",0.0,0.0,"['Precondition', 'Precondition', 'Precondition', 'Action', 'O', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.', 'O']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_bodembescherming,"['Precondition', 'Precondition', 'Precondition', 'Action', 'O', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.', 'O']"
annotator_14,684-Jeugdwet,"De inspecties nemen bij de vervulling van hun taken ,  bedoeld in het eerste en tweede lid ,  de instructies van Onze Ministers in acht . ","['De', 'inspecties', 'nemen', 'bij', 'de', 'vervulling', 'van', 'hun', 'taken', ',', 'bedoeld', 'in', 'het', 'eerste', 'en', 'tweede', 'lid', ',', 'de', 'instructies', 'van', 'Onze', 'Ministers', 'in', 'acht', '.']",[],0.0,1.0,"['Actor', 'Actor', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'Object', 'Object', 'Object', 'Object', 'O', 'Action', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Jeugdwet,"['Actor', 'Actor', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'Object', 'Object', 'Object', 'Object', 'O', 'Action', 'O', '.']"
annotator_13,812-Vreemdelingenwet_2000,"Onze Minister kan een inreisverbod uitvaardigen tegen de vreemdeling ,  die geen gemeenschapsonderdaan is en die Nederland niet onmiddellijk moet verlaten . ","['Onze', 'Minister', 'kan', 'een', 'inreisverbod', 'uitvaardigen', 'tegen', 'de', 'vreemdeling', ',', 'die', 'geen', 'gemeenschapsonderdaan', 'is', 'en', 'die', 'Nederland', 'niet', 'onmiddellijk', 'moet', 'verlaten', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Action', 'Recipient', 'Recipient', 'Recipient', ',', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Action', 'Recipient', 'Recipient', 'Recipient', ',', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', '.']"
annotator_10,413-Wet_arbeidsongeschiktheidsvoorziening_jonggehandicapten,Bij algemene maatregel van bestuur worden nadere regels worden gesteld over de hoogte van de bestuurlijke boete . ,"['Bij', 'algemene', 'maatregel', 'van', 'bestuur', 'worden', 'nadere', 'regels', 'worden', 'gesteld', 'over', 'de', 'hoogte', 'van', 'de', 'bestuurlijke', 'boete', '.']","['Bij', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_arbeidsongeschiktheidsvoorziening_jonggehandicapten,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,321-Vreemdelingenwet_2000,"Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  wordt niet afgewezen met toepassing van  ,  indien het betreft : ","['Een', 'aanvraag', 'tot', 'het', 'verlenen', 'van', 'een', 'verblijfsvergunning', 'voor', 'bepaalde', 'tijd', 'als', 'bedoeld', 'in', 'wordt', 'niet', 'afgewezen', 'met', 'toepassing', 'van', ',', 'indien', 'het', 'betreft', ':']","['indien', 'het', 'betreft']",1.0,0.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'Action', 'O', 'O', 'O', ',', 'Precondition', 'Precondition', 'Precondition', ':']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'Action', 'O', 'O', 'O', ',', 'Precondition', 'Precondition', 'Precondition', ':']"
annotator_3,667-Wet_rechterlijke_organisatie,Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld met betrekking tot de inrichting van het jaarplan . ,"['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'kunnen', 'regels', 'worden', 'gesteld', 'met', 'betrekking', 'tot', 'de', 'inrichting', 'van', 'het', 'jaarplan', '.']","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_rechterlijke_organisatie,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_13,567-Spoorwegwet,Onze Minister houdt een register van machinistenvergunningen . ,"['Onze', 'Minister', 'houdt', 'een', 'register', 'van', 'machinistenvergunningen', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Spoorwegwet,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,604-Comptabiliteitswet,"De Algemene Rekenkamer verstrekt aan Onze Minister van Financin ,  Onze Minister die het aangaat en de Staten - Generaal de mededelingen die zij in het algemeen belang nodig oordeelt . ","['De', 'Algemene', 'Rekenkamer', 'verstrekt', 'aan', 'Onze', 'Minister', 'van', 'Financin', ',', 'Onze', 'Minister', 'die', 'het', 'aangaat', 'en', 'de', 'Staten', '-', 'Generaal', 'de', 'mededelingen', 'die', 'zij', 'in', 'het', 'algemeen', 'belang', 'nodig', 'oordeelt', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', ',', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Comptabiliteitswet,"['Actor', 'Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', ',', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,1057-aanbestedingswet,De aanbestedende dienst bepaalt in de aanbestedingsstukken tevens welke elementen van de in het tweede lid bedoelde beschrijving de minimumeisen zijn waaraan de inschrijving moet voldoen . ,"['De', 'aanbestedende', 'dienst', 'bepaalt', 'in', 'de', 'aanbestedingsstukken', 'tevens', 'welke', 'elementen', 'van', 'de', 'in', 'het', 'tweede', 'lid', 'bedoelde', 'beschrijving', 'de', 'minimumeisen', 'zijn', 'waaraan', 'de', 'inschrijving', 'moet', 'voldoen', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Actor', 'Action', 'O', 'O', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,aanbestedingswet,"['Actor', 'Actor', 'Actor', 'Action', 'O', 'O', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,760-Vreemdelingenbesluit_2000,"De schriftelijke zienswijze is tijdig bij Onze Minister ingediend ,  indien deze voor het einde van de termijn is ontvangen . ","['De', 'schriftelijke', 'zienswijze', 'is', 'tijdig', 'bij', 'Onze', 'Minister', 'ingediend', ',', 'indien', 'deze', 'voor', 'het', 'einde', 'van', 'de', 'termijn', 'is', 'ontvangen', '.']","['indien', 'deze', 'voor', 'het', 'einde', 'van', 'de', 'termijn', 'is', 'ontvangen']",1.0,0.0,"['Object', 'Object', 'Object', 'Action', 'O', 'Recipient', 'Recipient', 'Recipient', 'Action', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Object', 'Object', 'Object', 'Action', 'O', 'Recipient', 'Recipient', 'Recipient', 'Action', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', '.']"
annotator_3,300-Wet_maatschappelijke_ondersteuning_2015,"Onze Minister kan ,  indien hij met betrekking tot de rechtmatige uitvoering van deze wet ernstige tekortkomingen vaststelt ,  aan het college ,  nadat het college gedurende acht weken in de gelegenheid is gesteld zijn zienswijze naar voren te brengen ,  een aanwijzing geven . ","['Onze', 'Minister', 'kan', ',', 'indien', 'hij', 'met', 'betrekking', 'tot', 'de', 'rechtmatige', 'uitvoering', 'van', 'deze', 'wet', 'ernstige', 'tekortkomingen', 'vaststelt', ',', 'aan', 'het', 'college', ',', 'nadat', 'het', 'college', 'gedurende', 'acht', 'weken', 'in', 'de', 'gelegenheid', 'is', 'gesteld', 'zijn', 'zienswijze', 'naar', 'voren', 'te', 'brengen', ',', 'een', 'aanwijzing', 'geven', '.']","['indien', 'hij', 'met', 'betrekking', 'tot', 'de', 'rechtmatige', 'uitvoering', 'van', 'deze', 'wet', 'ernstige', 'tekortkomingen', 'vaststelt', 'X', 'X', 'X', 'X', 'X', 'nadat', 'het', 'college', 'gedurende', 'acht', 'weken', 'in', 'de', 'gelegenheid', 'is', 'gesteld', 'zijn', 'zienswijze', 'naar', 'voren', 'te', 'brengen']",2.0,1.0,"['Actor', 'Actor', 'Action', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Recipient', 'Recipient', 'O', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Object', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_maatschappelijke_ondersteuning_2015,"['Actor', 'Actor', 'Action', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Recipient', 'Recipient', 'O', ',', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Object', 'O', 'O', '.']"
annotator_10,2168-aanbestedingswet,"In afwijking van  ,  kan een aanbestedende dienst of een speciale - sectorbedrijf bepalen dat de communicatie tussen een aanbestedende dienst en een ondernemer of tussen een speciale - sectorbedrijf en een ondernemer tot 1 juli 2017 plaatsvindt per post of via een andere geschikte vervoerder ,  per fax of een combinatie van deze middelen ,  al dan niet gecombineerd met elektronische middelen .","['In', 'afwijking', 'van', ',', 'kan', 'een', 'aanbestedende', 'dienst', 'of', 'een', 'speciale', '-', 'sectorbedrijf', 'bepalen', 'dat', 'de', 'communicatie', 'tussen', 'een', 'aanbestedende', 'dienst', 'en', 'een', 'ondernemer', 'of', 'tussen', 'een', 'speciale', '-', 'sectorbedrijf', 'en', 'een', 'ondernemer', 'tot', '1', 'juli', '2017', 'plaatsvindt', 'per', 'post', 'of', 'via', 'een', 'andere', 'geschikte', 'vervoerder', ',', 'per', 'fax', 'of', 'een', 'combinatie', 'van', 'deze', 'middelen', ',', 'al', 'dan', 'niet', 'gecombineerd', 'met', 'elektronische', 'middelen', '.']",[],0.0,1.0,"['O', 'O', 'O', ',', 'O', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,aanbestedingswet,"['O', 'O', 'O', ',', 'O', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', '.']"
annotator_14,540-Comptabiliteitswet,"Binnen een maand na ontvangst van de mededeling ,  bedoeld in het tweede lid ,  stelt Onze Minister die het aangaat de Algemene Rekenkamer in kennis van de maatregelen die tot opheffing van haar bezwaar kunnen leiden . ","['Binnen', 'een', 'maand', 'na', 'ontvangst', 'van', 'de', 'mededeling', ',', 'bedoeld', 'in', 'het', 'tweede', 'lid', ',', 'stelt', 'Onze', 'Minister', 'die', 'het', 'aangaat', 'de', 'Algemene', 'Rekenkamer', 'in', 'kennis', 'van', 'de', 'maatregelen', 'die', 'tot', 'opheffing', 'van', 'haar', 'bezwaar', 'kunnen', 'leiden', '.']",[],0.0,1.0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'Recipient', 'Recipient', 'O', 'Action', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Comptabiliteitswet,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'Recipient', 'Recipient', 'O', 'Action', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', '.']"
annotator_3,247-Wet_bodembescherming,De burgemeester van een gemeente waar zich een verontreiniging of een aantasting als bedoeld in  voordoet dan wel de directe gevolgen daarvan zich voordoen kan gedeputeerde staten onderscheidenlijk Onze commissaris verzoeken aan de in ,"['De', 'burgemeester', 'van', 'een', 'gemeente', 'waar', 'zich', 'een', 'verontreiniging', 'of', 'een', 'aantasting', 'als', 'bedoeld', 'in', 'voordoet', 'dan', 'wel', 'de', 'directe', 'gevolgen', 'daarvan', 'zich', 'voordoen', 'kan', 'gedeputeerde', 'staten', 'onderscheidenlijk', 'Onze', 'commissaris', 'verzoeken', 'aan', 'de', 'in']",[],0.0,1.0,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Action', 'O', 'O', 'O']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_bodembescherming,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Action', 'O', 'O', 'O']"
annotator_13,1397-aanbestedingswet,"Elke wijziging wordt aan alle gegadigden en inschrijvers meegedeeld ,  en voor zover zij betrekking heeft op de elementen die in de concessieaankondiging openbaar worden gemaakt ,  aan alle ondernemers bekendgemaakt . ","['Elke', 'wijziging', 'wordt', 'aan', 'alle', 'gegadigden', 'en', 'inschrijvers', 'meegedeeld', ',', 'en', 'voor', 'zover', 'zij', 'betrekking', 'heeft', 'op', 'de', 'elementen', 'die', 'in', 'de', 'concessieaankondiging', 'openbaar', 'worden', 'gemaakt', ',', 'aan', 'alle', 'ondernemers', 'bekendgemaakt', '.']","['voor', 'zover', 'zij', 'betrekking', 'heeft', 'op', 'de', 'elementen', 'die', 'in', 'de', 'concessieaankondiging', 'openbaar', 'worden', 'gemaakt']",1.0,1.0,"['Object', 'Object', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Action', ',', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Recipient', 'Recipient', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,aanbestedingswet,"['Object', 'Object', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Action', ',', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Recipient', 'Recipient', 'O', 'O', '.']"
annotator_14,35-Wet_op_het_hoger_onderwijs_en_wetenschappelijk_onderzoek,"Ten bewijze dat de scholing ,  bedoeld in artikel 4 . 2 . 5 van de Wet educatie en beroepsonderwijs ,  ertoe heeft geleid dat betrokkene voldoet aan de in artikel 4 . 2 . 3 ,  derde lid ,  onder a ,  van die wet bedoelde bekwaamheidseisen ,  wordt door de examencommissie van een instelling die daarvoor het meest in aanmerking komt een getuigschrift pedagogisch - didactische scholing uitgereikt .","['Ten', 'bewijze', 'dat', 'de', 'scholing', ',', 'bedoeld', 'in', 'artikel', '4', '.', '2', '.', '5', 'van', 'de', 'Wet', 'educatie', 'en', 'beroepsonderwijs', ',', 'ertoe', 'heeft', 'geleid', 'dat', 'betrokkene', 'voldoet', 'aan', 'de', 'in', 'artikel', '4', '.', '2', '.', '3', ',', 'derde', 'lid', ',', 'onder', 'a', ',', 'van', 'die', 'wet', 'bedoelde', 'bekwaamheidseisen', ',', 'wordt', 'door', 'de', 'examencommissie', 'van', 'een', 'instelling', 'die', 'daarvoor', 'het', 'meest', 'in', 'aanmerking', 'komt', 'een', 'getuigschrift', 'pedagogisch', '-', 'didactische', 'scholing', 'uitgereikt', '.']",[],0.0,1.0,"['O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', '.', 'O', '.', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.', 'O', '.', 'O', ',', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_op_het_hoger_onderwijs_en_wetenschappelijk_onderzoek,"['O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', '.', 'O', '.', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.', 'O', '.', 'O', ',', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O', '.']"
annotator_10,379-Zorgverzekeringswet,"De bijdragepercentages worden zodanig vastgesteld ,  dat de som van de inkomensafhankelijke bijdragen gelijk is aan 50 %  van de som van bij ministerile regeling te bepalen ,  ten gunste van het Zorgverzekeringsfonds of van de zorgverzekeraars komende inkomsten .","['De', 'bijdragepercentages', 'worden', 'zodanig', 'vastgesteld', ',', 'dat', 'de', 'som', 'van', 'de', 'inkomensafhankelijke', 'bijdragen', 'gelijk', 'is', 'aan', '50', '%', 'van', 'de', 'som', 'van', 'bij', 'ministerile', 'regeling', 'te', 'bepalen', ',', 'ten', 'gunste', 'van', 'het', 'Zorgverzekeringsfonds', 'of', 'van', 'de', 'zorgverzekeraars', 'komende', 'inkomsten', '.']",[],0.0,0.0,"['Object', 'Object', 'Action', 'O', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '%', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Zorgverzekeringswet,"['Object', 'Object', 'Action', 'O', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '%', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
